"cdlinhaquadrohorario","cdlinha","cdlinhaquadrohorariohora","desentido","dediasemana","hrhorario"
5542,1508,324856,VOLTA,QUA,11:13:00 -0300
5542,1508,324857,VOLTA,QUI,11:13:00 -0300
5542,1508,324858,VOLTA,SEX,11:13:00 -0300
5542,1508,324859,VOLTA,SAB,12:45:00 -0300
5542,1508,324860,VOLTA,DOM,18:25:00 -0300
5542,1508,324861,IDA,SEG,09:56:00 -0300
5542,1508,324862,IDA,TER,09:56:00 -0300
5542,1508,324863,IDA,QUA,09:56:00 -0300
5542,1508,324864,IDA,QUI,09:56:00 -0300
5542,1508,324865,IDA,SEX,09:56:00 -0300
5542,1508,324866,IDA,SAB,11:37:00 -0300
5542,1508,324867,IDA,DOM,17:25:00 -0300
5542,1508,324868,VOLTA,SEG,11:31:00 -0300
5542,1508,324869,VOLTA,TER,11:31:00 -0300
5542,1508,324870,VOLTA,QUA,11:31:00 -0300
5542,1508,324871,VOLTA,QUI,11:31:00 -0300
5542,1508,324872,VOLTA,SEX,11:31:00 -0300
5542,1508,324873,VOLTA,SAB,13:07:00 -0300
5542,1508,324874,VOLTA,DOM,18:50:00 -0300
5542,1508,324875,IDA,SEG,10:14:00 -0300
5542,1508,324876,IDA,TER,10:14:00 -0300
5542,1508,324877,IDA,QUA,10:14:00 -0300
5542,1508,324878,IDA,QUI,10:14:00 -0300
5542,1508,324879,IDA,SEX,10:14:00 -0300
5542,1508,324880,IDA,SAB,12:00:00 -0300
5542,1508,324881,IDA,DOM,17:50:00 -0300
5542,1508,324882,VOLTA,SEG,11:49:00 -0300
5542,1508,324883,VOLTA,TER,11:49:00 -0300
5542,1508,324884,VOLTA,QUA,11:49:00 -0300
5542,1508,324885,VOLTA,QUI,11:49:00 -0300
5542,1508,324886,VOLTA,SEX,11:49:00 -0300
5542,1508,324887,VOLTA,SAB,13:30:00 -0300
5542,1508,324888,VOLTA,DOM,19:15:00 -0300
5542,1508,324889,IDA,SEG,10:30:00 -0300
5542,1508,324890,IDA,TER,10:30:00 -0300
5542,1508,324891,IDA,QUA,10:30:00 -0300
5542,1508,324892,IDA,QUI,10:30:00 -0300
5542,1508,324893,IDA,SEX,10:30:00 -0300
5542,1508,324894,IDA,SAB,12:23:00 -0300
5542,1508,324895,IDA,DOM,18:20:00 -0300
5542,1508,324896,VOLTA,SEG,12:05:00 -0300
5542,1508,324897,VOLTA,TER,12:05:00 -0300
5542,1508,324898,VOLTA,QUA,12:05:00 -0300
5542,1508,324899,VOLTA,QUI,12:05:00 -0300
5542,1508,324900,VOLTA,SEX,12:05:00 -0300
5542,1508,324901,VOLTA,SAB,13:48:00 -0300
5542,1508,324902,VOLTA,DOM,19:40:00 -0300
5542,1508,324903,IDA,SEG,10:45:00 -0300
5542,1508,324904,IDA,TER,10:45:00 -0300
5542,1508,324905,IDA,QUA,10:45:00 -0300
5542,1508,324906,IDA,QUI,10:45:00 -0300
5542,1508,324907,IDA,SEX,10:45:00 -0300
5542,1508,324908,IDA,SAB,12:46:00 -0300
5542,1508,324909,IDA,DOM,19:00:00 -0300
5542,1508,324910,VOLTA,SEG,12:19:00 -0300
5542,1508,324911,VOLTA,TER,12:19:00 -0300
5542,1508,324912,VOLTA,QUA,12:19:00 -0300
5542,1508,324913,VOLTA,QUI,12:19:00 -0300
5542,1508,324914,VOLTA,SEX,12:19:00 -0300
5542,1508,324915,VOLTA,SAB,14:10:00 -0300
5542,1508,324916,VOLTA,DOM,20:20:00 -0300
5542,1508,324917,IDA,SEG,11:00:00 -0300
5542,1508,324918,IDA,TER,11:00:00 -0300
5542,1508,324919,IDA,QUA,11:00:00 -0300
5542,1508,324920,IDA,QUI,11:00:00 -0300
5542,1508,324921,IDA,SEX,11:00:00 -0300
5542,1508,324922,IDA,SAB,13:09:00 -0300
5542,1508,324923,IDA,DOM,19:40:00 -0300
5542,1508,324924,VOLTA,SEG,12:34:00 -0300
5542,1508,324925,VOLTA,TER,12:34:00 -0300
5542,1508,324926,VOLTA,QUA,12:34:00 -0300
5542,1508,324927,VOLTA,QUI,12:34:00 -0300
5542,1508,324928,VOLTA,SEX,12:34:00 -0300
5542,1508,324929,VOLTA,SAB,14:32:00 -0300
5542,1508,324930,VOLTA,DOM,20:55:00 -0300
5542,1508,324931,IDA,SEG,11:15:00 -0300
5542,1508,324932,IDA,TER,11:15:00 -0300
5542,1508,324933,IDA,QUA,11:15:00 -0300
5542,1508,324934,IDA,QUI,11:15:00 -0300
5542,1508,324935,IDA,SEX,11:15:00 -0300
5542,1508,324936,IDA,SAB,13:32:00 -0300
5542,1508,324937,IDA,DOM,20:25:00 -0300
5542,1508,324938,VOLTA,SEG,12:45:00 -0300
5542,1508,324939,VOLTA,TER,12:45:00 -0300
5542,1508,324940,VOLTA,QUA,12:45:00 -0300
5542,1508,324941,VOLTA,QUI,12:45:00 -0300
5542,1508,324942,VOLTA,SEX,12:45:00 -0300
5542,1508,324943,VOLTA,SAB,14:55:00 -0300
5542,1508,324944,VOLTA,DOM,21:35:00 -0300
5542,1508,324945,IDA,SEG,11:30:00 -0300
5542,1508,324946,IDA,TER,11:30:00 -0300
5542,1508,324947,IDA,QUA,11:30:00 -0300
5542,1508,324948,IDA,QUI,11:30:00 -0300
5542,1508,324949,IDA,SEX,11:30:00 -0300
5542,1508,324950,IDA,SAB,13:55:00 -0300
5542,1508,324951,IDA,DOM,21:10:00 -0300
5542,1508,324952,VOLTA,SEG,13:05:00 -0300
5542,1508,324953,VOLTA,TER,13:05:00 -0300
5542,1508,324954,VOLTA,QUA,13:05:00 -0300
5542,1508,324955,VOLTA,QUI,13:05:00 -0300
5542,1508,324956,VOLTA,SEX,13:05:00 -0300
5542,1508,324957,VOLTA,SAB,15:20:00 -0300
5542,1508,324958,VOLTA,DOM,22:25:00 -0300
5542,1508,324959,IDA,SEG,11:45:00 -0300
5542,1508,324960,IDA,TER,11:45:00 -0300
5542,1508,324961,IDA,QUA,11:45:00 -0300
5542,1508,324962,IDA,QUI,11:45:00 -0300
5542,1508,324963,IDA,SEX,11:45:00 -0300
5542,1508,324964,IDA,SAB,14:20:00 -0300
5542,1508,324965,IDA,DOM,21:55:00 -0300
5542,1508,324966,VOLTA,SEG,13:20:00 -0300
5542,1508,324967,VOLTA,TER,13:20:00 -0300
5542,1508,324968,VOLTA,QUA,13:20:00 -0300
5542,1508,324969,VOLTA,QUI,13:20:00 -0300
5542,1508,324970,VOLTA,SEX,13:20:00 -0300
5542,1508,324971,VOLTA,SAB,15:43:00 -0300
5542,1508,324972,VOLTA,DOM,22:55:00 -0300
5542,1508,324973,IDA,SEG,12:00:00 -0300
5542,1508,324974,IDA,TER,12:00:00 -0300
5542,1508,324975,IDA,QUA,12:00:00 -0300
5542,1508,324976,IDA,QUI,12:00:00 -0300
5542,1508,324977,IDA,SEX,12:00:00 -0300
5542,1508,324978,IDA,SAB,14:41:00 -0300
5542,1508,324979,VOLTA,SEG,13:35:00 -0300
5542,1508,324980,VOLTA,TER,13:35:00 -0300
5542,1508,324981,VOLTA,QUA,13:35:00 -0300
5542,1508,324982,VOLTA,QUI,13:35:00 -0300
5542,1508,324983,VOLTA,SEX,13:35:00 -0300
5542,1508,324984,VOLTA,SAB,16:05:00 -0300
5542,1508,324985,IDA,SEG,12:15:00 -0300
5542,1508,324986,IDA,TER,12:15:00 -0300
5542,1508,324987,IDA,QUA,12:15:00 -0300
5542,1508,324988,IDA,QUI,12:15:00 -0300
5542,1508,324989,IDA,SEX,12:15:00 -0300
5542,1508,324990,IDA,SAB,15:04:00 -0300
5542,1508,324991,VOLTA,SEG,13:50:00 -0300
5542,1508,324992,VOLTA,TER,13:50:00 -0300
5542,1508,324993,VOLTA,QUA,13:50:00 -0300
5542,1508,324994,VOLTA,QUI,13:50:00 -0300
5542,1508,324995,VOLTA,SEX,13:50:00 -0300
5542,1508,324996,VOLTA,SAB,16:29:00 -0300
5542,1508,324997,IDA,SEG,12:30:00 -0300
5542,1508,324998,IDA,TER,12:30:00 -0300
5542,1508,324999,IDA,QUA,12:30:00 -0300
5542,1508,325000,IDA,QUI,12:30:00 -0300
5542,1508,325001,IDA,SEX,12:30:00 -0300
5542,1508,325002,IDA,SAB,15:27:00 -0300
5542,1508,325003,VOLTA,SEG,14:05:00 -0300
5542,1508,325004,VOLTA,TER,14:05:00 -0300
5542,1508,325005,VOLTA,QUA,14:05:00 -0300
5542,1508,325006,VOLTA,QUI,14:05:00 -0300
5542,1508,325007,VOLTA,SEX,14:05:00 -0300
5542,1508,325008,VOLTA,SAB,16:52:00 -0300
5542,1508,325009,IDA,SEG,12:45:00 -0300
5542,1508,325010,IDA,TER,12:45:00 -0300
5542,1508,325011,IDA,QUA,12:45:00 -0300
5542,1508,325012,IDA,QUI,12:45:00 -0300
5542,1508,325013,IDA,SEX,12:45:00 -0300
5542,1508,325014,IDA,SAB,15:50:00 -0300
5542,1508,325015,VOLTA,SEG,14:20:00 -0300
5542,1508,325016,VOLTA,TER,14:20:00 -0300
5542,1508,325017,VOLTA,QUA,14:20:00 -0300
5542,1508,325018,VOLTA,QUI,14:20:00 -0300
5542,1508,325019,VOLTA,SEX,14:20:00 -0300
5542,1508,325020,VOLTA,SAB,17:15:00 -0300
5542,1508,325021,IDA,SEG,13:00:00 -0300
5542,1508,325022,IDA,TER,13:00:00 -0300
5542,1508,325023,IDA,QUA,13:00:00 -0300
5542,1508,325024,IDA,QUI,13:00:00 -0300
5542,1508,325025,IDA,SEX,13:00:00 -0300
5542,1508,325026,IDA,SAB,16:13:00 -0300
5542,1508,325027,VOLTA,SEG,14:30:00 -0300
5542,1508,325028,VOLTA,TER,14:30:00 -0300
5542,1508,325029,VOLTA,QUA,14:30:00 -0300
5542,1508,325030,VOLTA,QUI,14:30:00 -0300
5542,1508,325031,VOLTA,SEX,14:30:00 -0300
5542,1508,325032,VOLTA,SAB,17:38:00 -0300
5542,1508,325033,IDA,SEG,13:15:00 -0300
5542,1508,325034,IDA,TER,13:15:00 -0300
5542,1508,325035,IDA,QUA,13:15:00 -0300
5542,1508,325036,IDA,QUI,13:15:00 -0300
5542,1508,325037,IDA,SEX,13:15:00 -0300
5542,1508,325038,IDA,SAB,16:35:00 -0300
5542,1508,325039,VOLTA,SEG,14:50:00 -0300
5542,1508,325040,VOLTA,TER,14:50:00 -0300
5542,1508,325041,VOLTA,QUA,14:50:00 -0300
5542,1508,325042,VOLTA,QUI,14:50:00 -0300
5542,1508,325043,VOLTA,SEX,14:50:00 -0300
5542,1508,325044,VOLTA,SAB,18:00:00 -0300
5542,1508,325045,IDA,SEG,13:30:00 -0300
5542,1508,325046,IDA,TER,13:30:00 -0300
5542,1508,325047,IDA,QUA,13:30:00 -0300
5542,1508,325048,IDA,QUI,13:30:00 -0300
5542,1508,325049,IDA,SEX,13:30:00 -0300
5542,1508,325050,IDA,SAB,17:00:00 -0300
5542,1508,325051,VOLTA,SEG,15:05:00 -0300
5542,1508,325052,VOLTA,TER,15:05:00 -0300
5542,1508,325053,VOLTA,QUA,15:05:00 -0300
5542,1508,325054,VOLTA,QUI,15:05:00 -0300
5542,1508,325055,VOLTA,SEX,15:05:00 -0300
5542,1508,325056,VOLTA,SAB,18:25:00 -0300
5542,1508,325057,IDA,SEG,13:45:00 -0300
5542,1508,325058,IDA,TER,13:45:00 -0300
5542,1508,325059,IDA,QUA,13:45:00 -0300
5542,1508,325060,IDA,QUI,13:45:00 -0300
5542,1508,325061,IDA,SEX,13:45:00 -0300
5542,1508,325062,IDA,SAB,17:22:00 -0300
5542,1508,325063,VOLTA,SEG,15:20:00 -0300
5542,1508,325064,VOLTA,TER,15:20:00 -0300
5542,1508,325065,VOLTA,QUA,15:20:00 -0300
5542,1508,325066,VOLTA,QUI,15:20:00 -0300
5542,1508,325067,VOLTA,SEX,15:20:00 -0300
5542,1508,325068,VOLTA,SAB,18:47:00 -0300
5542,1508,325069,IDA,SEG,14:00:00 -0300
5542,1508,325070,IDA,TER,14:00:00 -0300
5542,1508,325071,IDA,QUA,14:00:00 -0300
5542,1508,325072,IDA,QUI,14:00:00 -0300
5542,1508,325073,IDA,SEX,14:00:00 -0300
5542,1508,325074,IDA,SAB,17:44:00 -0300
5542,1508,325075,VOLTA,SEG,15:30:00 -0300
5542,1508,325076,VOLTA,TER,15:30:00 -0300
5542,1508,325077,VOLTA,QUA,15:30:00 -0300
5542,1508,325078,VOLTA,QUI,15:30:00 -0300
5542,1508,325079,VOLTA,SEX,15:30:00 -0300
5542,1508,325080,VOLTA,SAB,19:09:00 -0300
5542,1508,325081,IDA,SEG,14:14:00 -0300
5542,1508,325082,IDA,TER,14:14:00 -0300
5542,1508,325083,IDA,QUA,14:14:00 -0300
5542,1508,325084,IDA,QUI,14:14:00 -0300
5542,1508,325085,IDA,SEX,14:14:00 -0300
5542,1508,325086,IDA,SAB,18:08:00 -0300
5542,1508,325087,VOLTA,SEG,15:44:00 -0300
5542,1508,325088,VOLTA,TER,15:44:00 -0300
5542,1508,325089,VOLTA,QUA,15:44:00 -0300
5542,1508,325090,VOLTA,QUI,15:44:00 -0300
5542,1508,325091,VOLTA,SEX,15:44:00 -0300
5542,1508,325092,VOLTA,SAB,19:28:00 -0300
5542,1508,325093,IDA,SEG,14:28:00 -0300
5542,1508,325094,IDA,TER,14:28:00 -0300
5542,1508,325095,IDA,QUA,14:28:00 -0300
5542,1508,325096,IDA,QUI,14:28:00 -0300
5542,1508,325097,IDA,SEX,14:28:00 -0300
5542,1508,325098,IDA,SAB,18:30:00 -0300
5542,1508,325099,VOLTA,SEG,16:00:00 -0300
5542,1508,325100,VOLTA,TER,16:00:00 -0300
5542,1508,325101,VOLTA,QUA,16:00:00 -0300
5542,1508,325102,VOLTA,QUI,16:00:00 -0300
5542,1508,325103,VOLTA,SEX,16:00:00 -0300
5542,1508,325104,VOLTA,SAB,19:50:00 -0300
5542,1508,325105,IDA,SEG,14:42:00 -0300
5542,1508,325106,IDA,TER,14:42:00 -0300
5542,1508,325107,IDA,QUA,14:42:00 -0300
5542,1508,325108,IDA,QUI,14:42:00 -0300
5542,1508,325109,IDA,SEX,14:42:00 -0300
5542,1508,325110,IDA,SAB,19:00:00 -0300
5542,1508,325111,VOLTA,SEG,16:12:00 -0300
5542,1508,325112,VOLTA,TER,16:12:00 -0300
5542,1508,325113,VOLTA,QUA,16:12:00 -0300
5542,1508,325114,VOLTA,QUI,16:12:00 -0300
5542,1508,325115,VOLTA,SEX,16:12:00 -0300
5542,1508,325116,VOLTA,SAB,20:20:00 -0300
5542,1508,325117,IDA,SEG,14:56:00 -0300
5542,1508,325118,IDA,TER,14:56:00 -0300
5542,1508,325119,IDA,QUA,14:56:00 -0300
5542,1508,325120,IDA,QUI,14:56:00 -0300
5542,1508,325121,IDA,SEX,14:56:00 -0300
5542,1508,325122,IDA,SAB,19:40:00 -0300
5542,1508,325123,VOLTA,SEG,16:33:00 -0300
5542,1508,325124,VOLTA,TER,16:33:00 -0300
5542,1508,325125,VOLTA,QUA,16:33:00 -0300
5542,1508,325126,VOLTA,QUI,16:33:00 -0300
5542,1508,325127,VOLTA,SEX,16:33:00 -0300
5542,1508,325128,VOLTA,SAB,20:55:00 -0300
5542,1508,325129,IDA,SEG,15:10:00 -0300
5542,1508,325130,IDA,TER,15:10:00 -0300
5542,1508,325131,IDA,QUA,15:10:00 -0300
5542,1508,325132,IDA,QUI,15:10:00 -0300
5542,1508,325133,IDA,SEX,15:10:00 -0300
5542,1508,325134,IDA,SAB,20:25:00 -0300
5542,1508,325135,VOLTA,SEG,16:50:00 -0300
5542,1508,325136,VOLTA,TER,16:50:00 -0300
5542,1508,325137,VOLTA,QUA,16:50:00 -0300
5542,1508,325138,VOLTA,QUI,16:50:00 -0300
5542,1508,325139,VOLTA,SEX,16:50:00 -0300
5542,1508,325140,VOLTA,SAB,21:35:00 -0300
5542,1508,325141,IDA,SEG,15:25:00 -0300
5542,1508,325142,IDA,TER,15:25:00 -0300
5542,1508,325143,IDA,QUA,15:25:00 -0300
5542,1508,325144,IDA,QUI,15:25:00 -0300
5542,1508,325145,IDA,SEX,15:25:00 -0300
5542,1508,325146,IDA,SAB,21:10:00 -0300
5542,1508,325147,VOLTA,SEG,17:05:00 -0300
5542,1508,325148,VOLTA,TER,17:05:00 -0300
5542,1508,325149,VOLTA,QUA,17:05:00 -0300
5542,1508,325150,VOLTA,QUI,17:05:00 -0300
5542,1508,325151,VOLTA,SEX,17:05:00 -0300
5542,1508,325152,VOLTA,SAB,22:20:00 -0300
5542,1508,325153,IDA,SEG,15:40:00 -0300
5542,1508,325154,IDA,TER,15:40:00 -0300
5542,1508,325155,IDA,QUA,15:40:00 -0300
5542,1508,325156,IDA,QUI,15:40:00 -0300
5542,1508,325157,IDA,SEX,15:40:00 -0300
5542,1508,325158,IDA,SAB,22:00:00 -0300
5542,1508,325159,VOLTA,SEG,17:20:00 -0300
5542,1508,325160,VOLTA,TER,17:20:00 -0300
5542,1508,325161,VOLTA,QUA,17:20:00 -0300
5542,1508,325162,VOLTA,QUI,17:20:00 -0300
5542,1508,325163,VOLTA,SEX,17:20:00 -0300
5542,1508,325164,VOLTA,SAB,23:10:00 -0300
5542,1508,325165,IDA,SEG,15:55:00 -0300
5542,1508,325166,IDA,TER,15:55:00 -0300
5542,1508,325167,IDA,QUA,15:55:00 -0300
5542,1508,325168,IDA,QUI,15:55:00 -0300
5542,1508,325169,IDA,SEX,15:55:00 -0300
5542,1508,325170,VOLTA,SEG,17:35:00 -0300
5542,1508,325171,VOLTA,TER,17:35:00 -0300
5542,1508,325172,VOLTA,QUA,17:35:00 -0300
5542,1508,325173,VOLTA,QUI,17:35:00 -0300
5542,1508,325174,VOLTA,SEX,17:35:00 -0300
5542,1508,325175,IDA,SEG,16:08:00 -0300
5542,1508,325176,IDA,TER,16:08:00 -0300
5542,1508,325177,IDA,QUA,16:08:00 -0300
5542,1508,325178,IDA,QUI,16:08:00 -0300
5542,1508,325179,IDA,SEX,16:08:00 -0300
5542,1508,325180,VOLTA,SEG,17:48:00 -0300
5542,1508,325181,VOLTA,TER,17:48:00 -0300
5542,1508,325182,VOLTA,QUA,17:48:00 -0300
5542,1508,325183,VOLTA,QUI,17:48:00 -0300
5542,1508,325184,VOLTA,SEX,17:48:00 -0300
5542,1508,325185,IDA,SEG,16:20:00 -0300
5542,1508,325186,IDA,TER,16:20:00 -0300
5542,1508,325187,IDA,QUA,16:20:00 -0300
5542,1508,325188,IDA,QUI,16:20:00 -0300
5542,1508,325189,IDA,SEX,16:20:00 -0300
5542,1508,325190,VOLTA,SEG,18:05:00 -0300
5542,1508,325191,VOLTA,TER,18:05:00 -0300
5542,1508,325192,VOLTA,QUA,18:05:00 -0300
5542,1508,325193,VOLTA,QUI,18:05:00 -0300
5542,1508,325194,VOLTA,SEX,18:05:00 -0300
5542,1508,325195,IDA,SEG,16:32:00 -0300
5542,1508,325196,IDA,TER,16:32:00 -0300
5542,1508,325197,IDA,QUA,16:32:00 -0300
5542,1508,325198,IDA,QUI,16:32:00 -0300
5542,1508,325199,IDA,SEX,16:32:00 -0300
5542,1508,325200,VOLTA,SEG,18:17:00 -0300
5542,1508,325201,VOLTA,TER,18:17:00 -0300
5542,1508,325202,VOLTA,QUA,18:17:00 -0300
5542,1508,325203,VOLTA,QUI,18:17:00 -0300
5542,1508,325204,VOLTA,SEX,18:17:00 -0300
5542,1508,325205,IDA,SEG,16:45:00 -0300
5542,1508,325206,IDA,TER,16:45:00 -0300
5542,1508,325207,IDA,QUA,16:45:00 -0300
5542,1508,325208,IDA,QUI,16:45:00 -0300
5542,1508,325209,IDA,SEX,16:45:00 -0300
5542,1508,325210,VOLTA,SEG,18:30:00 -0300
5542,1508,325211,VOLTA,TER,18:30:00 -0300
5542,1508,325212,VOLTA,QUA,18:30:00 -0300
5542,1508,325213,VOLTA,QUI,18:30:00 -0300
5542,1508,325214,VOLTA,SEX,18:30:00 -0300
5542,1508,325215,IDA,SEG,17:00:00 -0300
5542,1508,325216,IDA,TER,17:00:00 -0300
5542,1508,325217,IDA,QUA,17:00:00 -0300
5542,1508,325218,IDA,QUI,17:00:00 -0300
5542,1508,325219,IDA,SEX,17:00:00 -0300
5542,1508,325220,VOLTA,SEG,18:40:00 -0300
5542,1508,325221,VOLTA,TER,18:40:00 -0300
5542,1508,325222,VOLTA,QUA,18:40:00 -0300
5542,1508,325223,VOLTA,QUI,18:40:00 -0300
5542,1508,325224,VOLTA,SEX,18:40:00 -0300
5542,1508,325225,IDA,SEG,17:15:00 -0300
5542,1508,325226,IDA,TER,17:15:00 -0300
5542,1508,325227,IDA,QUA,17:15:00 -0300
5542,1508,325228,IDA,QUI,17:15:00 -0300
5542,1508,325229,IDA,SEX,17:15:00 -0300
5542,1508,325230,VOLTA,SEG,19:00:00 -0300
5542,1508,325231,VOLTA,TER,19:00:00 -0300
5542,1508,325232,VOLTA,QUA,19:00:00 -0300
5542,1508,325233,VOLTA,QUI,19:00:00 -0300
5542,1508,325234,VOLTA,SEX,19:00:00 -0300
5542,1508,325235,IDA,SEG,17:30:00 -0300
5542,1508,325236,IDA,TER,17:30:00 -0300
5542,1508,325237,IDA,QUA,17:30:00 -0300
5542,1508,325238,IDA,QUI,17:30:00 -0300
5542,1508,325239,IDA,SEX,17:30:00 -0300
5542,1508,325240,VOLTA,SEG,19:15:00 -0300
5542,1508,325241,VOLTA,TER,19:15:00 -0300
5542,1508,325242,VOLTA,QUA,19:15:00 -0300
5542,1508,325243,VOLTA,QUI,19:15:00 -0300
5542,1508,325244,VOLTA,SEX,19:15:00 -0300
5542,1508,325245,IDA,SEG,17:50:00 -0300
5542,1508,325246,IDA,TER,17:50:00 -0300
5542,1508,325247,IDA,QUA,17:50:00 -0300
5542,1508,325248,IDA,QUI,17:50:00 -0300
5542,1508,325249,IDA,SEX,17:50:00 -0300
5542,1508,325250,VOLTA,SEG,19:30:00 -0300
5542,1508,325251,VOLTA,TER,19:30:00 -0300
5542,1508,325252,VOLTA,QUA,19:30:00 -0300
5542,1508,325253,VOLTA,QUI,19:30:00 -0300
5542,1508,325254,VOLTA,SEX,19:30:00 -0300
5542,1508,325255,IDA,SEG,18:15:00 -0300
5542,1508,325256,IDA,TER,18:15:00 -0300
5542,1508,325257,IDA,QUA,18:15:00 -0300
5542,1508,325258,IDA,QUI,18:15:00 -0300
5542,1508,325259,IDA,SEX,18:15:00 -0300
5542,1508,325260,VOLTA,SEG,19:50:00 -0300
5542,1508,325261,VOLTA,TER,19:50:00 -0300
5542,1508,325262,VOLTA,QUA,19:50:00 -0300
5542,1508,325263,VOLTA,QUI,19:50:00 -0300
5542,1508,325264,VOLTA,SEX,19:50:00 -0300
5542,1508,325265,IDA,SEG,18:40:00 -0300
5542,1508,325266,IDA,TER,18:40:00 -0300
5542,1508,325267,IDA,QUA,18:40:00 -0300
5542,1508,325268,IDA,QUI,18:40:00 -0300
5542,1508,325269,IDA,SEX,18:40:00 -0300
5542,1508,325270,VOLTA,SEG,20:10:00 -0300
5542,1508,325271,VOLTA,TER,20:10:00 -0300
5542,1508,325272,VOLTA,QUA,20:10:00 -0300
5542,1508,325273,VOLTA,QUI,20:10:00 -0300
5542,1508,325274,VOLTA,SEX,20:10:00 -0300
5542,1508,325275,IDA,SEG,19:10:00 -0300
5542,1508,325276,IDA,TER,19:10:00 -0300
5542,1508,325277,IDA,QUA,19:10:00 -0300
5542,1508,325278,IDA,QUI,19:10:00 -0300
5542,1508,325279,IDA,SEX,19:10:00 -0300
5542,1508,325280,VOLTA,SEG,20:35:00 -0300
5542,1508,325281,VOLTA,TER,20:35:00 -0300
5542,1508,325282,VOLTA,QUA,20:35:00 -0300
5542,1508,325283,VOLTA,QUI,20:35:00 -0300
5542,1508,325284,VOLTA,SEX,20:35:00 -0300
5542,1508,325285,IDA,SEG,19:45:00 -0300
5542,1508,325286,IDA,TER,19:45:00 -0300
5542,1508,325287,IDA,QUA,19:45:00 -0300
5542,1508,325288,IDA,QUI,19:45:00 -0300
5542,1508,325289,IDA,SEX,19:45:00 -0300
5542,1508,325290,VOLTA,SEG,21:05:00 -0300
5542,1508,325291,VOLTA,TER,21:05:00 -0300
5542,1508,325292,VOLTA,QUA,21:05:00 -0300
5542,1508,325293,VOLTA,QUI,21:05:00 -0300
5542,1508,325294,VOLTA,SEX,21:05:00 -0300
5542,1508,325295,IDA,SEG,20:30:00 -0300
5542,1508,325296,IDA,TER,20:30:00 -0300
5542,1508,325297,IDA,QUA,20:30:00 -0300
5542,1508,325298,IDA,QUI,20:30:00 -0300
5542,1508,325299,IDA,SEX,20:30:00 -0300
5542,1508,325300,VOLTA,SEG,21:45:00 -0300
5542,1508,325301,VOLTA,TER,21:45:00 -0300
5542,1508,325302,VOLTA,QUA,21:45:00 -0300
5542,1508,325303,VOLTA,QUI,21:45:00 -0300
5542,1508,325304,VOLTA,SEX,21:45:00 -0300
5542,1508,325305,IDA,SEG,21:15:00 -0300
5542,1508,325306,IDA,TER,21:15:00 -0300
5542,1508,325307,IDA,QUA,21:15:00 -0300
5542,1508,325308,IDA,QUI,21:15:00 -0300
5542,1508,325309,IDA,SEX,21:15:00 -0300
5542,1508,325310,VOLTA,SEG,22:25:00 -0300
5542,1508,325311,VOLTA,TER,22:25:00 -0300
5542,1508,325312,VOLTA,QUA,22:25:00 -0300
5542,1508,325313,VOLTA,QUI,22:25:00 -0300
5542,1508,325314,VOLTA,SEX,22:25:00 -0300
5542,1508,325315,IDA,SEG,22:05:00 -0300
5542,1508,325316,IDA,TER,22:05:00 -0300
5542,1508,325317,IDA,QUA,22:05:00 -0300
5542,1508,325318,IDA,QUI,22:05:00 -0300
5542,1508,325319,IDA,SEX,22:05:00 -0300
5542,1508,325320,VOLTA,SEG,23:15:00 -0300
5542,1508,325321,VOLTA,TER,23:15:00 -0300
5542,1508,325322,VOLTA,QUA,23:15:00 -0300
5542,1508,325323,VOLTA,QUI,23:15:00 -0300
5542,1508,325324,VOLTA,SEX,23:15:00 -0300
5543,1635,325325,IDA,SEG,04:15:00 -0300
5543,1635,325326,IDA,TER,04:15:00 -0300
5543,1635,325327,IDA,QUA,04:15:00 -0300
5543,1635,325328,IDA,QUI,04:15:00 -0300
5543,1635,325329,IDA,SEX,04:15:00 -0300
5543,1635,325330,IDA,SAB,04:15:00 -0300
5543,1635,325331,IDA,DOM,04:40:00 -0300
5543,1635,325332,VOLTA,SEG,05:05:00 -0300
5543,1635,325333,VOLTA,TER,05:05:00 -0300
5543,1635,325334,VOLTA,QUA,05:05:00 -0300
5543,1635,325335,VOLTA,QUI,05:05:00 -0300
5543,1635,325336,VOLTA,SEX,05:05:00 -0300
5543,1635,325337,VOLTA,SAB,05:05:00 -0300
5543,1635,325338,VOLTA,DOM,05:20:00 -0300
5543,1635,325339,IDA,SEG,04:40:00 -0300
5543,1635,325340,IDA,TER,04:40:00 -0300
5543,1635,325341,IDA,QUA,04:40:00 -0300
5543,1635,325342,IDA,QUI,04:40:00 -0300
5543,1635,325343,IDA,SEX,04:40:00 -0300
5543,1635,325344,IDA,SAB,04:40:00 -0300
5543,1635,325345,IDA,DOM,05:15:00 -0300
5543,1635,325346,VOLTA,SEG,05:35:00 -0300
5543,1635,325347,VOLTA,TER,05:35:00 -0300
5543,1635,325348,VOLTA,QUA,05:35:00 -0300
5543,1635,325349,VOLTA,QUI,05:35:00 -0300
5543,1635,325350,VOLTA,SEX,05:35:00 -0300
5543,1635,325351,VOLTA,SAB,05:30:00 -0300
5543,1635,325352,VOLTA,DOM,06:00:00 -0300
5543,1635,325353,IDA,SEG,05:00:00 -0300
5543,1635,325354,IDA,TER,05:00:00 -0300
5543,1635,325355,IDA,QUA,05:00:00 -0300
5543,1635,325356,IDA,QUI,05:00:00 -0300
